id,user,uid,version,changeset,timestamp 
378661106,aighes,110639,1,35126622,2015-11-06T13:36:51Z
378661107,aighes,110639,1,35126622,2015-11-06T13:36:51Z
378661108,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661109,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661111,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661113,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661115,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661116,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661117,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661119,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661120,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661122,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661123,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661125,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661127,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661129,aighes,110639,1,35126622,2015-11-06T13:36:52Z
378661131,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661132,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661133,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661134,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661135,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661136,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661137,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661138,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661139,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661140,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661141,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661142,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661143,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661144,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661145,aighes,110639,1,35126622,2015-11-06T13:36:53Z
378661146,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661147,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661148,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661149,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661150,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661151,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661152,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661153,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661154,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661155,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661156,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378661157,aighes,110639,1,35126622,2015-11-06T13:36:54Z
378666201,aighes,110639,1,35127564,2015-11-06T14:23:00Z
378666202,aighes,110639,1,35127564,2015-11-06T14:23:00Z
378666203,aighes,110639,1,35127564,2015-11-06T14:23:00Z
378666204,aighes,110639,1,35127564,2015-11-06T14:23:00Z
378666205,aighes,110639,1,35127564,2015-11-06T14:23:00Z
378666206,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666207,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666208,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666209,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666210,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666211,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666212,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666213,aighes,110639,1,35127564,2015-11-06T14:23:01Z
378666214,aighes,110639,1,35127564,2015-11-06T14:23:04Z
378666215,aighes,110639,1,35127564,2015-11-06T14:23:04Z
378666216,aighes,110639,1,35127564,2015-11-06T14:23:04Z
378666217,aighes,110639,1,35127564,2015-11-06T14:23:04Z
378666218,aighes,110639,1,35127564,2015-11-06T14:23:04Z
378666219,aighes,110639,1,35127564,2015-11-06T14:23:04Z
378666220,aighes,110639,1,35127564,2015-11-06T14:23:05Z
378666221,aighes,110639,1,35127564,2015-11-06T14:23:05Z
378666222,aighes,110639,1,35127564,2015-11-06T14:23:05Z
378669225,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669226,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669227,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669228,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669229,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669230,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669231,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669232,aighes,110639,1,35128046,2015-11-06T14:49:58Z
378669871,aighes,110639,1,35128143,2015-11-06T14:55:49Z
378669872,aighes,110639,1,35128143,2015-11-06T14:55:49Z
378669873,aighes,110639,1,35128143,2015-11-06T14:55:49Z
378669874,aighes,110639,1,35128143,2015-11-06T14:55:49Z
378669875,aighes,110639,1,35128143,2015-11-06T14:55:49Z
378669876,aighes,110639,1,35128143,2015-11-06T14:55:50Z
378673538,aighes,110639,1,35128568,2015-11-06T15:18:46Z
378673539,aighes,110639,1,35128568,2015-11-06T15:18:46Z
378673540,aighes,110639,1,35128568,2015-11-06T15:18:46Z
378673568,aighes,110639,1,35128568,2015-11-06T15:19:12Z
378673569,aighes,110639,1,35128568,2015-11-06T15:19:12Z
378673570,aighes,110639,1,35128568,2015-11-06T15:19:12Z
378673571,aighes,110639,1,35128568,2015-11-06T15:19:12Z
378673572,aighes,110639,1,35128568,2015-11-06T15:19:13Z
378820935,aighes,110639,1,35138267,2015-11-06T23:14:10Z
378820936,eric22,160949,2,41583787,2016-08-20T21:57:58Z
378820937,somethingsimple,3692997,2,39718819,2016-06-01T19:56:20Z
378820938,aighes,110639,1,35138267,2015-11-06T23:14:10Z
378820939,aighes,110639,1,35138267,2015-11-06T23:14:11Z
378820940,巴山夜雨,4379011,2,48584962,2017-05-11T08:40:19Z
378820942,巴山夜雨,4379011,2,48584962,2017-05-11T08:40:19Z
378820943,巴山夜雨,4379011,4,48584962,2017-05-11T08:40:19Z
378820944,hanchao,499500,6,51402300,2017-08-24T10:24:14Z
379058317,chenry1998,2200046,1,35165056,2015-11-08T09:09:31Z
379058318,chenry1998,2200046,1,35165056,2015-11-08T09:09:32Z
379247120,巴山夜雨,4379011,3,47327272,2017-03-31T14:23:08Z
381147401,agdegala,3397487,1,35423156,2015-11-18T23:30:54Z
381686138,weiwei710730,3395507,1,35481113,2015-11-21T07:23:48Z
382624478,Kostik,384084,2,50499362,2017-07-23T11:26:43Z
382625436,巴山夜雨,4379011,3,50149970,2017-07-09T10:57:42Z
382626339,est_,1960686,1,35565562,2015-11-25T07:35:02Z
382627089,巴山夜雨,4379011,2,50149970,2017-07-09T10:57:41Z
383497156,katpatuka,17497,1,35652893,2015-11-29T19:05:42Z
383497157,katpatuka,17497,1,35652893,2015-11-29T19:05:42Z
383497158,katpatuka,17497,1,35652893,2015-11-29T19:05:42Z
383497159,katpatuka,17497,1,35652893,2015-11-29T19:05:42Z
383497160,富顺娃儿,4897653,3,46125272,2017-02-16T03:13:43Z
383497162,富顺娃儿,4897653,3,46125272,2017-02-16T03:13:42Z
383497163,katpatuka,17497,1,35652893,2015-11-29T19:05:43Z
383497164,富顺娃儿,4897653,4,46125272,2017-02-16T03:13:42Z
383497165,富顺娃儿,4897653,4,46125272,2017-02-16T03:13:42Z
383497169,富顺娃儿,4897653,3,46125272,2017-02-16T03:13:43Z
383497170,富顺娃儿,4897653,3,46125272,2017-02-16T03:13:43Z
383497174,katpatuka,17497,1,35652893,2015-11-29T19:05:45Z
383497175,katpatuka,17497,1,35652893,2015-11-29T19:05:45Z
383497179,katpatuka,17497,1,35652893,2015-11-29T19:05:46Z
383497180,katpatuka,17497,1,35652893,2015-11-29T19:05:46Z
383497181,katpatuka,17497,1,35652893,2015-11-29T19:05:46Z
383572659,katpatuka,17497,1,35659343,2015-11-30T05:54:08Z
383572660,katpatuka,17497,1,35659343,2015-11-30T05:54:08Z
383572661,katpatuka,17497,1,35659343,2015-11-30T05:54:08Z
383572662,katpatuka,17497,1,35659343,2015-11-30T05:54:08Z
383572663,katpatuka,17497,1,35659343,2015-11-30T05:54:09Z
383573374,katpatuka,17497,1,35659518,2015-11-30T06:23:00Z
383573380,katpatuka,17497,1,35659518,2015-11-30T06:23:00Z
383573384,katpatuka,17497,1,35659518,2015-11-30T06:23:00Z
383573387,katpatuka,17497,1,35659518,2015-11-30T06:23:00Z
383573390,Oberaffe,56597,2,40145359,2016-06-19T22:05:13Z
383573397,katpatuka,17497,1,35659518,2015-11-30T06:23:01Z
383573404,katpatuka,17497,1,35659518,2015-11-30T06:23:02Z
383573408,young&man,6479914,3,51115840,2017-08-14T16:38:17Z
383573417,katpatuka,17497,1,35659518,2015-11-30T06:23:02Z
383573429,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573432,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573435,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573438,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573441,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573444,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573446,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573450,富顺娃儿,4897653,3,46123858,2017-02-16T02:00:23Z
383573452,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573455,katpatuka,17497,1,35659518,2015-11-30T06:23:03Z
383573458,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573460,富顺娃儿,4897653,3,46123858,2017-02-16T02:00:23Z
383573463,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573465,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573467,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573469,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573471,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573474,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573477,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573480,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573482,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573484,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573486,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573488,katpatuka,17497,1,35659518,2015-11-30T06:23:04Z
383573490,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573494,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573496,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573498,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573500,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573502,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573504,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573508,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573510,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573512,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573514,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573516,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573518,katpatuka,17497,1,35659518,2015-11-30T06:23:05Z
383573520,katpatuka,17497,1,35659518,2015-11-30T06:23:06Z
383573522,katpatuka,17497,1,35659518,2015-11-30T06:23:06Z
383573524,katpatuka,17497,1,35659518,2015-11-30T06:23:06Z
383573527,katpatuka,17497,1,35659518,2015-11-30T06:23:06Z
383574171,katpatuka,17497,1,35659703,2015-11-30T06:50:49Z
383574172,katpatuka,17497,1,35659703,2015-11-30T06:50:50Z
383574559,katpatuka,17497,1,35659799,2015-11-30T07:01:10Z
383574560,katpatuka,17497,1,35659799,2015-11-30T07:01:10Z
383574561,katpatuka,17497,1,35659799,2015-11-30T07:01:10Z
383574562,katpatuka,17497,1,35659799,2015-11-30T07:01:10Z
383574563,katpatuka,17497,1,35659799,2015-11-30T07:01:10Z
383574564,katpatuka,17497,1,35659799,2015-11-30T07:01:10Z
383574565,katpatuka,17497,1,35659799,2015-11-30T07:01:11Z
383574566,katpatuka,17497,1,35659799,2015-11-30T07:01:11Z
383583526,巴山夜雨,4379011,3,47406548,2017-04-03T10:03:00Z
388870229,Creando,132740,1,36282622,2015-12-31T13:39:28Z
389620148,巴山夜雨,4379011,3,48584962,2017-05-11T08:40:18Z
389620149,巴山夜雨,4379011,3,48584962,2017-05-11T08:40:18Z
389620150,freayd,1879520,1,36371036,2016-01-04T23:01:00Z
389620151,jamesks,2500,3,44306713,2016-12-10T17:57:55Z
389620152,jamesks,2500,3,44306713,2016-12-10T17:57:55Z
389620153,jamesks,2500,3,44306713,2016-12-10T17:57:55Z
389620154,巴山夜雨,4379011,3,48584962,2017-05-11T08:40:18Z
389620155,ff5722,3450290,2,44342998,2016-12-12T11:20:39Z
389620156,jamesks,2500,2,44306713,2016-12-10T17:57:53Z
389620157,ff5722,3450290,2,44342998,2016-12-12T11:20:39Z
389620158,jamesks,2500,3,44306713,2016-12-10T17:57:55Z
389620159,ff5722,3450290,2,44342998,2016-12-12T11:20:39Z
389620160,freayd,1879520,1,36371036,2016-01-04T23:01:01Z
389620161,freayd,1879520,1,36371036,2016-01-04T23:01:01Z
389620162,freayd,1879520,1,36371036,2016-01-04T23:01:01Z
389620163,freayd,1879520,1,36371036,2016-01-04T23:01:01Z
389620164,freayd,1879520,1,36371036,2016-01-04T23:01:01Z
389620165,悲伤的柏林,3067715,15,50543237,2017-07-25T01:24:29Z
389620166,悲伤的柏林,3067715,12,50543237,2017-07-25T01:24:30Z
389621257,freayd,1879520,1,36371129,2016-01-04T23:08:09Z
390002578,Binary Fairy,5337945,2,47882439,2017-04-17T19:12:31Z
390002579,Binary Fairy,5337945,2,47882439,2017-04-17T19:12:31Z
390002580,sjhbcc,597625,1,36417824,2016-01-07T06:08:14Z
390002581,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002582,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002583,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002584,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002585,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002586,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002587,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002588,sjhbcc,597625,1,36417824,2016-01-07T06:08:15Z
390002589,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002590,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002591,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002592,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002593,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002594,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002595,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002596,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002597,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002598,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002599,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002600,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002601,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002602,sjhbcc,597625,1,36417824,2016-01-07T06:08:16Z
390002603,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002604,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002605,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002608,巴山夜雨,4379011,6,48585255,2017-05-11T08:52:43Z
390002611,jamesks,2500,3,44288659,2016-12-09T19:38:06Z
390002612,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002613,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002615,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002616,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002617,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002618,sjhbcc,597625,1,36417824,2016-01-07T06:08:17Z
390002619,sjhbcc,597625,1,36417824,2016-01-07T06:08:18Z
390002620,sjhbcc,597625,1,36417824,2016-01-07T06:08:18Z
390002621,sjhbcc,597625,1,36417824,2016-01-07T06:08:18Z
390002622,sjhbcc,597625,1,36417824,2016-01-07T06:08:18Z
390025148,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025149,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025150,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025151,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025152,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025153,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025154,hanchao,499500,2,41572363,2016-08-20T08:42:43Z
390025155,sjhbcc,597625,1,36421276,2016-01-07T10:47:09Z
390025156,hanchao,499500,3,41572363,2016-08-20T08:42:42Z
390025157,hanchao,499500,2,41572363,2016-08-20T08:42:43Z
390025158,hanchao,499500,3,41571964,2016-08-20T08:13:48Z
390025159,jamesks,2500,5,44344609,2016-12-12T13:30:56Z
390025160,hanchao,499500,2,41572363,2016-08-20T08:42:41Z
390025161,hanchao,499500,2,41572363,2016-08-20T08:42:40Z
390025165,hanchao,499500,3,41572363,2016-08-20T08:42:42Z
390025166,sjhbcc,597625,1,36421276,2016-01-07T10:47:11Z
390025167,sjhbcc,597625,1,36421276,2016-01-07T10:47:11Z
390025502,sjhbcc,597625,1,36421373,2016-01-07T10:51:45Z
390025503,sjhbcc,597625,1,36421373,2016-01-07T10:51:45Z
391145281,巴山夜雨,4379011,3,47810493,2017-04-15T10:53:26Z
391145282,巴山夜雨,4379011,2,47810493,2017-04-15T10:53:25Z
391145283,Cccmm002,2889758,1,36545145,2016-01-13T09:03:09Z
391145284,巴山夜雨,4379011,2,47810695,2017-04-15T11:04:39Z
391145285,Cccmm002,2889758,1,36545145,2016-01-13T09:03:09Z
391145286,巴山夜雨,4379011,3,47810695,2017-04-15T11:04:38Z
391145287,巴山夜雨,4379011,3,47810695,2017-04-15T11:04:38Z
391145288,巴山夜雨,4379011,3,47810695,2017-04-15T11:04:38Z
392035162,Vannisher,3529417,1,36650946,2016-01-18T08:37:01Z
392036451,巴山夜雨,4379011,4,47810106,2017-04-15T10:31:49Z
394768169,tan lulu,3526588,2,36893909,2016-01-30T08:06:19Z
394805952,tan lulu,3526588,1,36893909,2016-01-30T08:06:19Z
394805954,tan lulu,3526588,1,36893909,2016-01-30T08:06:19Z
394877930,tan lulu,3526588,1,36896144,2016-01-30T10:55:51Z
395031756,北巷猫眠,1915680,3,40643027,2016-07-11T05:54:44Z
395031760,北巷猫眠,1915680,6,40623354,2016-07-10T05:10:50Z
395031761,lili8li,6338769,3,50393284,2017-07-19T01:53:08Z
396527452,KartaBY,413914,1,37057867,2016-02-07T11:47:13Z
396527453,KartaBY,413914,1,37057867,2016-02-07T11:47:13Z
396527454,KartaBY,413914,1,37057867,2016-02-07T11:47:13Z
396527455,KartaBY,413914,1,37057867,2016-02-07T11:47:13Z
396527456,KartaBY,413914,1,37057867,2016-02-07T11:47:13Z
396527457,KartaBY,413914,1,37057867,2016-02-07T11:47:13Z
396527458,KartaBY,413914,1,37057867,2016-02-07T11:47:14Z
396527459,KartaBY,413914,1,37057867,2016-02-07T11:47:14Z
396527460,KartaBY,413914,1,37057867,2016-02-07T11:47:14Z
396807764,West Lake,3275816,1,37092369,2016-02-09T00:25:10Z
396807768,富顺娃儿,4897653,2,46123858,2017-02-16T02:00:22Z
396807769,富顺娃儿,4897653,2,46123858,2017-02-16T02:00:22Z
396807771,hanchao,499500,3,41568632,2016-08-20T01:46:53Z
396807773,hanchao,499500,3,41569262,2016-08-20T03:16:49Z
396807774,hanchao,499500,3,41569262,2016-08-20T03:16:49Z
396807776,hanchao,499500,3,41569262,2016-08-20T03:16:49Z
396807777,富顺娃儿,4897653,4,46123858,2017-02-16T02:00:23Z
396807778,富顺娃儿,4897653,2,46123858,2017-02-16T02:00:21Z
396807779,富顺娃儿,4897653,2,46123858,2017-02-16T02:00:22Z
396807780,Charly Q,4467193,7,50191132,2017-07-11T03:39:41Z
396934530,巴山夜雨,4379011,2,47166118,2017-03-26T02:11:08Z
397580625,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580626,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580628,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580629,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580630,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580631,自由分享,3264783,2,42522325,2016-09-29T15:38:37Z
397580632,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580633,KartaBY,413914,1,37181594,2016-02-13T07:38:24Z
397580634,自由分享,3264783,2,42522325,2016-09-29T15:38:37Z
397580635,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580636,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580637,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580638,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580639,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580640,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580641,KartaBY,413914,1,37181594,2016-02-13T07:38:25Z
397580642,自由分享,3264783,3,42522325,2016-09-29T16:44:04Z
398478843,Austin Zhu,4816761,4,53356729,2017-10-30T03:34:39Z
398478844,巴山夜雨,4379011,11,47230389,2017-03-28T13:42:36Z
398478946,RichRico,2219338,2,38894675,2016-04-26T17:20:11Z
398479171,euryoekie,390924,1,37283410,2016-02-18T09:30:39Z
398479545,巴山夜雨,4379011,6,47205609,2017-03-27T16:20:12Z
398480329,Justin00886,3637945,1,37283466,2016-02-18T09:34:04Z
398481379,巴山夜雨,4379011,5,47205609,2017-03-27T16:20:11Z
398481380,悲伤的柏林,3067715,7,50048436,2017-07-05T04:07:49Z
398481382,悲伤的柏林,3067715,3,50048436,2017-07-05T04:07:49Z
398481470,Justin00886,3637945,1,37283505,2016-02-18T09:35:40Z
398483176,巴山夜雨,4379011,6,47205609,2017-03-27T16:20:11Z
398483688,ILikeTurtles512,3886711,2,41520768,2016-08-17T20:22:11Z
398483904,巴山夜雨,4379011,5,47205609,2017-03-27T16:20:11Z
398483917,ff5722,3450290,2,44342998,2016-12-12T11:20:40Z
398484042,巴山夜雨,4379011,5,47205609,2017-03-27T16:20:11Z
398484123,巴山夜雨,4379011,3,52532076,2017-10-01T10:17:39Z
398486289,北巷猫眠,1915680,2,40683345,2016-07-12T14:36:33Z
398574564,Hector Vector,3619060,1,37294858,2016-02-18T18:49:52Z
398574565,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574566,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574567,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574568,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574569,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574570,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574571,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574572,Hector Vector,3619060,1,37294858,2016-02-18T18:49:53Z
398574573,Hector Vector,3619060,1,37294858,2016-02-18T18:49:54Z
398574574,Hector Vector,3619060,1,37294858,2016-02-18T18:49:54Z
398574575,Hector Vector,3619060,1,37294858,2016-02-18T18:49:54Z
398620290,georhoko,1708958,1,37299587,2016-02-18T23:51:45Z
398739726,Charly Q,4467193,5,50191132,2017-07-11T03:39:42Z
398739727,hanchao,499500,2,41569367,2016-08-20T03:31:40Z
398739729,hanchao,499500,2,41569367,2016-08-20T03:31:40Z
398805592,ProjectThis,3618976,1,37318584,2016-02-19T21:22:47Z
398806565,ProjectThis,3618976,1,37318747,2016-02-19T21:31:24Z
398806566,ProjectThis,3618976,1,37318747,2016-02-19T21:31:24Z
398974486,freayd,1879520,1,37336328,2016-02-20T21:41:24Z
398974487,freayd,1879520,1,37336328,2016-02-20T21:41:24Z
399568968,pratikyadav,2905914,1,37404521,2016-02-24T05:13:18Z
399568969,pratikyadav,2905914,1,37404521,2016-02-24T05:13:18Z
399568970,pratikyadav,2905914,1,37404521,2016-02-24T05:13:19Z
400705077,CTnba,3383297,1,37514894,2016-02-29T06:39:46Z
400705078,CTnba,3383297,2,37698820,2016-03-09T01:10:25Z
402680484,RichRico,2219338,1,37709490,2016-03-09T14:27:46Z
402680485,RichRico,2219338,1,37709490,2016-03-09T14:27:46Z
402684245,samely,2512300,1,37709822,2016-03-09T14:40:41Z
402684246,samely,2512300,1,37709822,2016-03-09T14:40:41Z
402684247,samely,2512300,1,37709822,2016-03-09T14:40:41Z
402684250,巴山夜雨,4379011,2,47479388,2017-04-05T15:08:01Z
402684252,samely,2512300,1,37709822,2016-03-09T14:40:41Z
402684253,samely,2512300,1,37709822,2016-03-09T14:40:41Z
402684254,samely,2512300,1,37709822,2016-03-09T14:40:42Z
402684836,Charly Q,4467193,3,50191132,2017-07-11T03:39:42Z
402684837,Charly Q,4467193,3,50191132,2017-07-11T03:39:42Z
402684838,Charly Q,4467193,3,50191132,2017-07-11T03:39:41Z
402684839,Charly Q,4467193,3,50191132,2017-07-11T03:39:42Z
402686156,Charly Q,4467193,2,50190671,2017-07-11T02:39:39Z
402686159,karitotp,2748195,1,37710111,2016-03-09T14:50:43Z
402686160,karitotp,2748195,1,37710111,2016-03-09T14:50:44Z
402686162,Charly Q,4467193,2,50190671,2017-07-11T02:39:40Z
402737692,somethingsimple,3692997,2,39765264,2016-06-02T21:35:27Z
402737697,somethingsimple,3692997,2,39765264,2016-06-02T21:35:26Z
402737703,somethingsimple,3692997,2,39765264,2016-06-02T21:35:27Z
402737708,somethingsimple,3692997,2,39765264,2016-06-02T21:35:27Z
402738691,Luis36995,1829683,1,37713905,2016-03-09T17:20:14Z
402738694,Luis36995,1829683,1,37713905,2016-03-09T17:20:14Z
402757540,jamesks,2500,2,44313051,2016-12-10T22:33:50Z
402757684,calfarome,2511706,1,37716822,2016-03-09T19:09:05Z
402757689,calfarome,2511706,1,37716822,2016-03-09T19:09:05Z
402757694,jamesks,2500,2,44344609,2016-12-12T13:02:44Z
402757698,jamesks,2500,2,44344609,2016-12-12T13:02:44Z
402765458,dannykath,2226712,1,37718873,2016-03-09T20:16:00Z
402765459,somethingsimple,3692997,2,39762142,2016-06-02T19:14:55Z
402765462,dannykath,2226712,1,37718873,2016-03-09T20:16:00Z
402765463,somethingsimple,3692997,2,39762142,2016-06-02T19:14:55Z
402766068,Austin Zhu,4816761,4,53356403,2017-10-30T03:09:01Z
402766069,Austin Zhu,4816761,6,53356403,2017-10-30T03:09:01Z
402766070,悲伤的柏林,3067715,3,50533862,2017-07-24T16:51:15Z
402766071,Austin Zhu,4816761,9,53356403,2017-10-30T03:09:01Z
402767073,RichRico,2219338,1,37719180,2016-03-09T20:24:37Z
402767074,RichRico,2219338,1,37719180,2016-03-09T20:24:37Z
402767075,RichRico,2219338,1,37719180,2016-03-09T20:24:38Z
402767076,RichRico,2219338,1,37719180,2016-03-09T20:24:38Z
402784262,samely,2512300,1,37721969,2016-03-09T22:24:53Z
402784263,samely,2512300,1,37721969,2016-03-09T22:24:54Z
402784264,samely,2512300,1,37721969,2016-03-09T22:24:54Z
402784265,samely,2512300,1,37721969,2016-03-09T22:24:54Z
